text	tags
procedure	I-ACT
call	I-ACT
failed	I-ACT
:	O
code	O
error	O
:	O
no	B-RSL
such	I-RSL
container	I-RSL
"
"	
started	S-RSL
"
"	
pod	B-ACT
could	I-ACT
not	I-ACT
reach	I-ACT
running	I-ACT
phase	I-ACT
namespace	O
podid	O
skipping	O
:	O
failed	B-ACT
to	I-ACT
start	I-ACT
container	I-ACT
command	I-ACT
for	O
manager	O
with	O
the	B-ACT
container	I-ACT
does	I-ACT
not	I-ACT
run	I-ACT
properly	I-ACT
and	I-ACT
is	I-ACT
failing	I-ACT
continuously	I-ACT
.	O
kubernetes	B-ACT
will	I-ACT
delay	I-ACT
the	I-ACT
next	I-ACT
restart	I-ACT
of	I-ACT
the	I-ACT
container	I-ACT
:	O
back	O
off	O
5m0s	O
restarting	B-RSL
failed	I-RSL
container	I-ACT
manager	O
pod	O
"
"	
pod	B-ACT
could	I-ACT
not	I-ACT
reach	I-ACT
running	I-ACT
phase	I-ACT
namespace	O
podid	O
skipping	O
:	O
failed	B-ACT
to	I-ACT
start	I-ACT
container	I-ACT
command	I-ACT
for	O
openebs	O
provisioner	O
with	O
the	B-ACT
container	I-ACT
does	I-ACT
not	I-ACT
run	I-ACT
properly	I-ACT
and	I-ACT
is	I-ACT
failing	I-ACT
continuously	I-ACT
.	O
kubernetes	B-ACT
will	I-ACT
delay	I-ACT
the	I-ACT
next	I-ACT
restart	I-ACT
of	I-ACT
the	I-ACT
container	I-ACT
:	O
back	O
off	O
5m0s	O
restarting	B-RSL
failed	I-RSL
container	I-ACT
openebs	O
provisioner	O
pod	O
"
"	
2021	O
1	O
24	O
Calico	O
CNI	O
SDN	O
releasing	O
ip	O
address	O
container	O
"
"	
orphaned	O
pod	O
found	O
but	O
are	O
still	O
present	O
on	O
disk	O
there	O
were	O
total	O
of	O
errors	O
similar	O
to	O
this	O
turn	O
up	O
verbosity	O
to	O
see	O
them	O
"
"	
pod	B-ACT
could	I-ACT
not	I-ACT
reach	I-ACT
running	I-ACT
phase	I-ACT
namespace	O
podid	O
skipping	O
:	O
failed	B-ACT
to	I-ACT
start	I-ACT
container	I-ACT
command	I-ACT
for	O
graphite	O
with	O
error	B-ACT
downloading	I-ACT
container	I-ACT
image	I-ACT
:	O
remote	B-ACT
procedure	I-ACT
call	I-ACT
failed	I-ACT
:	O
code	O
error	O
response	O
from	O
daemon	O
:	O
manifest	O
for	O
not	O
found	O
:	O
container	O
image	O
data	O
"
"	
error	O
deleting	O
etcdtest	O
arangodb	O
from	O
network	O
Calico	O
CNI	O
SDN	O
0	O
:	O
kubernetes	O
node	O
crd	O
projectcalico	O
org	O
namespace	O
node	O
not	O
found	O
"
"	
pod	B-ACT
could	I-ACT
not	I-ACT
reach	I-ACT
running	I-ACT
phase	I-ACT
namespace	O
podid	O
skipping	O
:	O
failed	B-ACT
to	I-ACT
start	I-ACT
container	I-ACT
command	I-ACT
for	O
etcdcleaner	O
with	O
the	B-ACT
container	I-ACT
does	I-ACT
not	I-ACT
run	I-ACT
properly	I-ACT
and	I-ACT
is	I-ACT
failing	I-ACT
continuously	I-ACT
.	O
kubernetes	B-ACT
will	I-ACT
delay	I-ACT
the	I-ACT
next	I-ACT
restart	I-ACT
of	I-ACT
the	I-ACT
container	I-ACT
:	O
back	O
off	O
10s	O
restarting	B-RSL
failed	I-RSL
container	I-ACT
etcdcleaner	O
pod	O
"
"	
orphaned	O
pod	O
found	O
but	O
are	O
still	O
present	O
on	O
disk	O
there	O
were	O
total	O
of	O
errors	O
similar	O
to	O
this	O
turn	O
up	O
verbosity	O
to	O
see	O
them	O
"
"	
error	O
deleting	O
etcdtest	O
nsqd	O
from	O
network	O
Calico	O
CNI	O
SDN	O
0	O
:	O
kubernetes	O
node	O
crd	O
projectcalico	O
org	O
namespace	O
node	O
not	O
found	O
"
"	
orphaned	O
pod	O
found	O
but	O
are	O
still	O
present	O
on	O
disk	O
there	O
were	O
total	O
of	O
errors	O
similar	O
to	O
this	O
turn	O
up	O
verbosity	O
to	O
see	O
them	O
"
"	
2021	O
1	O
24	O
cleaning	O
up	O
netns	O
container	O
"
"	
failed	B-ACT
to	I-ACT
stop	I-ACT
the	I-ACT
container's	I-ACT
filesystem	I-ACT
before	O
removing	O
:	O
remote	B-ACT
procedure	I-ACT
call	I-ACT
failed	I-ACT
:	O
code	O
network	O
plugin	O
container	B-ACT
network	I-ACT
interface	I-ACT
failed	I-ACT
to	O
teardown	O
network	O
:	O
kubernetes	O
node	O
crd	O
projectcalico	O
org	O
namespace	O
node	O
not	O
found	O
"
"	
orphaned	O
pod	O
found	O
but	O
are	O
still	O
present	O
on	O
disk	O
there	O
were	O
total	O
of	O
errors	O
similar	O
to	O
this	O
turn	O
up	O
verbosity	O
to	O
see	O
them	O
"
"	
pod	B-ACT
status	I-ACT
updated	I-ACT
pod	O
kube	O
system	O
deveu	O
sosiv	O
io	O
status	O
running	O
"
"	
pod	B-ACT
could	I-ACT
not	I-ACT
reach	I-ACT
running	I-ACT
phase	I-ACT
namespace	O
podid	O
skipping	O
:	O
failed	B-ACT
to	I-ACT
start	I-ACT
container	I-ACT
command	I-ACT
for	O
rqlite	O
with	O
the	B-ACT
container	I-ACT
does	I-ACT
not	I-ACT
run	I-ACT
properly	I-ACT
and	I-ACT
is	I-ACT
failing	I-ACT
continuously	I-ACT
.	O
kubernetes	B-ACT
will	I-ACT
delay	I-ACT
the	I-ACT
next	I-ACT
restart	I-ACT
of	I-ACT
the	I-ACT
container	I-ACT
:	O
back	O
off	O
5m0s	O
restarting	B-RSL
failed	I-RSL
container	I-RSL
rqlite	I-RSL
pod	I-RSL
"
"	
orphaned	O
pod	O
found	O
but	O
are	O
still	O
present	O
on	O
disk	O
there	O
were	O
total	O
of	O
errors	O
similar	O
to	O
this	O
turn	O
up	O
verbosity	O
to	O
see	O
them	O
"
"	
orphaned	O
pod	O
found	O
but	O
are	O
still	O
present	O
on	O
disk	O
there	O
were	O
total	O
of	O
errors	O
similar	O
to	O
this	O
turn	O
up	O
verbosity	O
to	O
see	O
them	O
"
"	
2021	O
1	O
24	O
releasing	O
address	O
using	O
workloadid	O
container	O
handleid	O
container	O
network	O
interface0	O
"
"	
trying	O
to	O
execute	O
a	O
command	O
inside	O
a	O
container	O
livenessprobe	B-RSL
failed	I-RSL
:	O
remote	B-ACT
procedure	I-ACT
call	I-ACT
failed	I-ACT
:	O
code	O
fatal	O
error	O
container	B-RSL
not	I-RSL
running	I-RSL
"
"	
2021	O
1	O
24	O
cleaning	O
up	O
netns	O
container	O
"
"	
pod	B-ACT
status	I-ACT
updated	I-ACT
pod	O
kube	O
system	O
deveu	O
sosiv	O
io	O
status	O
running	O
"
"	
failed	B-ACT
to	I-ACT
stop	I-ACT
the	I-ACT
container's	I-ACT
filesystem	I-ACT
before	O
removing	O
:	O
remote	B-ACT
procedure	I-ACT
call	I-ACT
failed	I-ACT
:	O
code	O
network	O
plugin	O
container	B-ACT
network	I-ACT
interface	I-ACT
failed	I-ACT
to	O
teardown	O
network	O
:	O
kubernetes	O
node	O
crd	O
projectcalico	O
org	O
namespace	O
node	O
not	O
found	O
"
"	
failed	B-ACT
to	I-ACT
stop	I-ACT
the	I-ACT
container's	I-ACT
filesystem	I-ACT
before	O
removing	O
:	O
remote	B-ACT
procedure	I-ACT
call	I-ACT
failed	I-ACT
:	O
code	O
network	O
plugin	O
container	B-ACT
network	I-ACT
interface	I-ACT
failed	I-ACT
to	O
teardown	O
network	O
:	O
kubernetes	O
node	O
crd	O
projectcalico	O
org	O
namespace	O
node	O
not	O
found	O
"
"	
failed	B-ACT
to	I-ACT
stop	I-ACT
the	I-ACT
container's	I-ACT
filesystem	I-ACT
before	O
removing	O
:	O
remote	B-ACT
procedure	I-ACT
call	I-ACT
failed	I-ACT
:	O
code	O
network	O
plugin	O
container	B-ACT
network	I-ACT
interface	I-ACT
failed	I-ACT
to	O
teardown	O
network	O
:	O
kubernetes	O
node	O
crd	O
projectcalico	O
org	O
namespace	O
node	O
not	O
found	O
"
"	
pod	B-ACT
status	I-ACT
updated	I-ACT
pod	O
kube	O
system	O
deveu	O
sosiv	O
io	O
status	O
running	O
"
"	
2021	O
1	O
24	O
releasing	B-RSL
all	I-RSL
ips	I-RSL
with	I-RSL
handle	I-RSL
container	O
network	O
interface0	O
"
"	
stopping	O
"
"	
2021	O
1	O
24	O
extracted	O
identifiers	O
for	O
cmdaddk8s	O
container	O
"
"	
2021	O
1	O
24	O
wrote	O
updated	O
endpoint	O
to	O
datastore	O
container	O
"
"	
2021	O
1	O
24	O
released	O
address	O
using	O
handleid	O
container	O
handleid	O
container	O
network	O
interface0	O
"
"	
pod	B-ACT
could	I-ACT
not	I-ACT
reach	I-ACT
running	I-ACT
phase	I-ACT
namespace	O
podid	O
skipping	O
:	O
failed	B-ACT
to	I-ACT
start	I-ACT
container	I-ACT
command	I-ACT
for	O
etcdcleaner	O
with	O
the	B-ACT
container	I-ACT
does	I-ACT
not	I-ACT
run	I-ACT
properly	I-ACT
and	I-ACT
is	I-ACT
failing	I-ACT
continuously	I-ACT
.	O
kubernetes	B-ACT
will	I-ACT
delay	I-ACT
the	I-ACT
next	I-ACT
restart	I-ACT
of	I-ACT
the	I-ACT
container	I-ACT
:	O
back	O
off	O
1m20s	O
restarting	B-RSL
failed	I-RSL
container	I-ACT
etcdcleaner	O
pod	O
"
"	
pod	B-ACT
could	I-ACT
not	I-ACT
reach	I-ACT
running	I-ACT
phase	I-ACT
namespace	O
podid	O
skipping	O
:	O
failed	B-ACT
to	I-ACT
start	I-ACT
container	I-ACT
command	I-ACT
for	O
rqlite	O
with	O
the	B-ACT
container	I-ACT
does	I-ACT
not	I-ACT
run	I-ACT
properly	I-ACT
and	I-ACT
is	I-ACT
failing	I-ACT
continuously	I-ACT
.	O
kubernetes	B-ACT
will	I-ACT
delay	I-ACT
the	I-ACT
next	I-ACT
restart	I-ACT
of	I-ACT
the	I-ACT
container	I-ACT
:	O
back	O
off	O
5m0s	O
restarting	B-RSL
failed	I-RSL
container	I-RSL
rqlite	I-RSL
pod	I-RSL
"
"	
started	S-RSL
"
"	
volume	O
detached	O
:	O
kubernetes	O
io	O
host	O
path	O
on	O
node	O
uat4	O
deveu	O
sosiv	O
io	O
devicepath	O
"
"	
docker	O
pod	O
failed	O
liveness	O
probe	O
will	O
be	O
restarted	O
"
"	
time	O
2021	O
1	O
24t	O
5	O
0	O
this	O
is	O
an	O
informational	O
message	O
.	O
shim	O
disconnected	O
id	O
"
"	
unmounting	O
a	O
volume	O
to	O
a	O
pod	O
started	S-RSL
:	O
kubernetes	O
io	O
host	O
path	O
pod	O
"
"	
pod	B-ACT
could	I-ACT
not	I-ACT
reach	I-ACT
running	I-ACT
phase	I-ACT
namespace	O
podid	O
skipping	O
:	O
failed	B-ACT
to	I-ACT
start	I-ACT
container	I-ACT
command	I-ACT
for	O
graphite	O
with	O
error	B-ACT
downloading	I-ACT
container	I-ACT
image	I-ACT
:	O
remote	B-ACT
procedure	I-ACT
call	I-ACT
failed	I-ACT
:	O
code	O
error	O
response	O
from	O
daemon	O
:	O
manifest	O
for	O
not	O
found	O
:	O
container	O
image	O
data	O
"
"	
unmounting	O
a	O
volume	O
to	O
a	O
pod	O
started	S-RSL
:	O
kubernetes	O
io	O
host	O
path	O
pod	O
"
"	
pod	B-ACT
could	I-ACT
not	I-ACT
reach	I-ACT
running	I-ACT
phase	I-ACT
namespace	O
podid	O
skipping	O
:	O
failed	B-ACT
to	I-ACT
start	I-ACT
container	I-ACT
command	I-ACT
for	O
graphite	O
with	O
container	O
image	O
could	O
not	O
be	O
downloaded,	O
kubernetes	O
will	O
delay	O
the	O
next	O
download	O
attempt	O
:	O
back	O
off	O
container	B-ACT
image	I-ACT
is	I-ACT
being	I-ACT
downloaded	I-ACT
to	I-ACT
the	I-ACT
node	I-ACT
docker	O
rct	O
co	O
il	O
graphite	O
statsd	O
\	O
"
"	
unmounting	O
a	O
volume	O
to	O
a	O
pod	O
started	S-RSL
:	O
kubernetes	O
io	O
host	O
path	O
pod	O
"
"	
kernel	O
ipv6	O
:	O
link	O
becomes	O
ready	O
"
"	
volume	O
detached	O
:	O
kubernetes	O
io	B-RSL
empty	I-RSL
dir	I-RSL
on	O
node	O
uat35	O
deveu	O
sosiv	O
io	O
devicepath	O
"
"	
unmounting	O
a	O
volume	O
to	O
a	O
pod	O
teardown	O
succeeded	O
outervolumespecname	O
:	O
var	O
log	O
messages	O
pod	O
innervolumespecname	O
var	O
log	O
messages	O
pluginname	O
kubernetes	O
io	O
host	O
path	O
volumegidvalue	O
"
"	
unmounting	O
a	O
volume	O
to	O
a	O
pod	O
started	S-RSL
:	O
kubernetes	O
io	O
host	O
path	O
pod	O
"
"	
pod	B-ACT
could	I-ACT
not	I-ACT
reach	I-ACT
running	I-ACT
phase	I-ACT
namespace	O
podid	O
skipping	O
:	O
failed	B-ACT
to	I-ACT
start	I-ACT
container	I-ACT
command	I-ACT
for	O
openebs	O
snapshot	O
provisioner	O
with	O
the	B-ACT
container	I-ACT
does	I-ACT
not	I-ACT
run	I-ACT
properly	I-ACT
and	I-ACT
is	I-ACT
failing	I-ACT
continuously	I-ACT
.	O
kubernetes	B-ACT
will	I-ACT
delay	I-ACT
the	I-ACT
next	I-ACT
restart	I-ACT
of	I-ACT
the	I-ACT
container	I-ACT
:	O
back	O
off	O
1m20s	O
restarting	B-RSL
failed	I-RSL
container	I-ACT
openebs	O
snapshot	O
provisioner	O
pod	O
"
"	
pod	B-ACT
could	I-ACT
not	I-ACT
reach	I-ACT
running	I-ACT
phase	I-ACT
namespace	O
podid	O
skipping	O
:	O
failed	B-ACT
to	I-ACT
start	I-ACT
container	I-ACT
command	I-ACT
for	O
etcdcleaner	O
with	O
container	O
image	O
could	O
not	O
be	O
downloaded,	O
kubernetes	O
will	O
delay	O
the	O
next	O
download	O
attempt	O
:	O
back	O
off	O
container	B-ACT
image	I-ACT
is	I-ACT
being	I-ACT
downloaded	I-ACT
to	I-ACT
the	I-ACT
node	I-ACT
"
"	
pod	B-ACT
could	I-ACT
not	I-ACT
reach	I-ACT
running	I-ACT
phase	I-ACT
namespace	O
podid	O
skipping	O
:	O
failed	B-ACT
to	I-ACT
start	I-ACT
container	I-ACT
command	I-ACT
for	O
rqlite	O
with	O
the	B-ACT
container	I-ACT
does	I-ACT
not	I-ACT
run	I-ACT
properly	I-ACT
and	I-ACT
is	I-ACT
failing	I-ACT
continuously	I-ACT
.	O
kubernetes	B-ACT
will	I-ACT
delay	I-ACT
the	I-ACT
next	I-ACT
restart	I-ACT
of	I-ACT
the	I-ACT
container	I-ACT
:	O
back	O
off	O
5m0s	O
restarting	B-RSL
failed	I-RSL
container	I-RSL
rqlite	I-RSL
pod	I-RSL
"
"	
trying	O
to	O
execute	O
a	O
command	O
inside	O
a	O
container	O
livenessprobe	B-RSL
failed	I-RSL
:	O
remote	B-ACT
procedure	I-ACT
call	I-ACT
failed	I-ACT
:	O
code	O
fatal	O
error	O
container	B-RSL
not	I-RSL
running	I-RSL
"
"	
killing	O
container	O
with	O
30	O
second	O
grace	O
period	O
"
"	
pod	B-ACT
could	I-ACT
not	I-ACT
reach	I-ACT
running	I-ACT
phase	I-ACT
namespace	O
podid	O
skipping	O
:	O
failed	B-ACT
to	I-ACT
start	I-ACT
container	I-ACT
command	I-ACT
for	O
openebs	O
snapshot	O
provisioner	O
with	O
the	B-ACT
container	I-ACT
does	I-ACT
not	I-ACT
run	I-ACT
properly	I-ACT
and	I-ACT
is	I-ACT
failing	I-ACT
continuously	I-ACT
.	O
kubernetes	B-ACT
will	I-ACT
delay	I-ACT
the	I-ACT
next	I-ACT
restart	I-ACT
of	I-ACT
the	I-ACT
container	I-ACT
:	O
back	O
off	O
1m20s	O
restarting	B-RSL
failed	I-RSL
container	I-ACT
openebs	O
snapshot	O
provisioner	O
pod	O
"
"	
2021	O
1	O
24	O
releasing	B-RSL
all	I-RSL
ips	I-RSL
with	I-RSL
handle	I-RSL
container	O
network	O
interface0	O
"
"	
pod	B-ACT
could	I-ACT
not	I-ACT
reach	I-ACT
running	I-ACT
phase	I-ACT
namespace	O
podid	O
skipping	O
:	O
failed	B-ACT
to	I-ACT
start	I-ACT
container	I-ACT
command	I-ACT
for	O
correlationenginetest	O
with	O
container	O
image	O
could	O
not	O
be	O
downloaded,	O
kubernetes	O
will	O
delay	O
the	O
next	O
download	O
attempt	O
:	O
back	O
off	O
container	B-ACT
image	I-ACT
is	I-ACT
being	I-ACT
downloaded	I-ACT
to	I-ACT
the	I-ACT
node	I-ACT
"
"	
pod	B-ACT
could	I-ACT
not	I-ACT
reach	I-ACT
running	I-ACT
phase	I-ACT
namespace	O
podid	O
skipping	O
:	O
failed	B-ACT
to	I-ACT
start	I-ACT
container	I-ACT
command	I-ACT
for	O
etcdcleaner	O
with	O
the	B-ACT
container	I-ACT
does	I-ACT
not	I-ACT
run	I-ACT
properly	I-ACT
and	I-ACT
is	I-ACT
failing	I-ACT
continuously	I-ACT
.	O
kubernetes	B-ACT
will	I-ACT
delay	I-ACT
the	I-ACT
next	I-ACT
restart	I-ACT
of	I-ACT
the	I-ACT
container	I-ACT
:	O
back	O
off	O
2m40s	O
restarting	B-RSL
failed	I-RSL
container	I-ACT
etcdcleaner	O
pod	O
"
"	
mounting	B-ACT
a	I-ACT
volume	I-ACT
to	I-ACT
a	I-ACT
pod	I-ACT
setup	B-RSL
succeeded	I-RSL
:	O
kubernetes	O
io	O
secret	O
pod	O
"
"	
mounting	B-ACT
a	I-ACT
volume	I-ACT
to	I-ACT
a	I-ACT
pod	I-ACT
setup	B-RSL
succeeded	I-RSL
:	O
kubernetes	O
io	B-RSL
empty	I-RSL
dir	I-RSL
pod	O
"
"	
2021	O
1	O
24	O
trying	O
affinity	O
for	O
ip	O
24	O
host	O
uat42	O
deveu	O
sosiv	O
io	O
"
"	
2021	O
1	O
24	O
populated	B-RSL
endpoint	I-RSL
container	O
endpoint	O
"
"	
2021	O
1	O
24	O
attempting	O
to	O
assign	O
addresses	O
from	O
block	O
ip	O
24	O
handle	O
container	O
network	O
interface0	O
host	O
uat4	O
deveu	O
sosiv	O
io	O
"
"	
volume	O
detached	O
:	O
kubernetes	O
io	O
secret	O
on	O
node	O
uat14	O
deveu	O
sosiv	O
io	O
devicepath	O
"
"	
unmounting	O
a	O
volume	O
to	O
a	O
pod	O
teardown	O
succeeded	O
outervolumespecname	O
:	O
etcddata	O
pod	O
innervolumespecname	O
etcddata	O
pluginname	O
kubernetes	O
io	B-RSL
empty	I-RSL
dir	I-RSL
volumegidvalue	O
"
"	
error	O
deleting	O
etcdtest	O
arangodb	O
from	O
network	O
Calico	O
CNI	O
SDN	O
0	O
:	O
kubernetes	O
node	O
crd	O
projectcalico	O
org	O
namespace	O
node	O
not	O
found	O
"
"	
container	B-ACT
volume	I-ACT
attachment	I-ACT
verification	B-RSL
started	I-RSL
:	O
kubernetes	O
io	O
secret	O
pod	O
"
"	
unmounting	O
a	O
volume	O
to	O
a	O
pod	O
started	S-RSL
:	O
kubernetes	O
io	O
secret	O
pod	O
"
"	
mounting	B-ACT
a	I-ACT
volume	I-ACT
to	I-ACT
a	I-ACT
pod	I-ACT
setup	B-RSL
succeeded	I-RSL
:	O
kubernetes	O
io	O
secret	O
pod	O
"
"	
container	B-ACT
volume	I-ACT
attachment	I-ACT
verification	B-RSL
started	I-RSL
:	O
kubernetes	O
io	O
secret	O
pod	O
"
"	
mounting	B-ACT
a	I-ACT
volume	I-ACT
to	I-ACT
a	I-ACT
pod	I-ACT
started	S-RSL
:	O
kubernetes	O
io	B-RSL
empty	I-RSL
dir	I-RSL
pod	O
"
"	
mounting	B-ACT
a	I-ACT
volume	I-ACT
to	I-ACT
a	I-ACT
pod	I-ACT
setup	B-RSL
succeeded	I-RSL
:	O
kubernetes	O
io	O
host	O
path	O
pod	O
"
"	
container	B-ACT
volume	I-ACT
attachment	I-ACT
verification	B-RSL
started	I-RSL
:	O
kubernetes	O
io	B-RSL
empty	I-RSL
dir	I-RSL
pod	O
"
"	
mounting	B-ACT
a	I-ACT
volume	I-ACT
to	I-ACT
a	I-ACT
pod	I-ACT
setup	B-RSL
succeeded	I-RSL
:	O
kubernetes	O
io	B-RSL
empty	I-RSL
dir	I-RSL
pod	O
"
"	
mounting	B-ACT
a	I-ACT
volume	I-ACT
to	I-ACT
a	I-ACT
pod	I-ACT
setup	B-RSL
succeeded	I-RSL
:	O
kubernetes	O
io	O
host	O
path	O
pod	O
"
"	
mounting	B-ACT
a	I-ACT
volume	I-ACT
to	I-ACT
a	I-ACT
pod	I-ACT
setup	B-RSL
succeeded	I-RSL
:	O
kubernetes	O
io	O
secret	O
pod	O
"
"	
mounting	B-ACT
a	I-ACT
volume	I-ACT
to	I-ACT
a	I-ACT
pod	I-ACT
setup	B-RSL
succeeded	I-RSL
:	O
kubernetes	O
io	O
secret	O
pod	O
"
"	
stopping	O
"
"	
started	B-ACT
kubernetes	I-ACT
transient	I-ACT
mount	I-ACT
for	I-ACT
var	I-ACT
lib	I-ACT
kubelet	O
pods	O
volumes	O
kubernetes	O
io	B-RSL
empty	I-RSL
dir	I-RSL
sidecar	O
"
"	
kernel	O
nsqd	O
cpuset	O
docker	O
scope	O
mems	O
allowed	O
"
"	
error	O
deleting	O
sosivio	O
nsqd	O
from	O
network	O
Calico	O
CNI	O
SDN	O
0	O
:	O
kubernetes	O
node	O
crd	O
projectcalico	O
org	O
namespace	O
node	O
not	O
found	O
"
"	
2021	O
1	O
24	O
writing	O
block	O
in	O
order	O
to	O
claim	O
ips	O
block	O
ip	O
24	O
handle	O
container	O
network	O
interface0	O
host	O
uat8	O
deveu	O
sosiv	O
io	O
"
"	
killing	O
container	O
with	O
30	O
second	O
grace	O
period	O
"
"	
2021	O
1	O
24	O
successfully	O
claimed	O
ips	O
:	O
ip	O
24	O
block	O
ip	O
24	O
handle	O
container	O
network	O
interface0	O
host	O
uat8	O
deveu	O
sosiv	O
io	O
"
"	
2021	O
1	O
24	O
Calico	O
CNI	O
SDN	O
using	O
ips	O
:	O
ip	O
32	O
container	O
"
"	
2021	O
1	O
24	O
affinity	B-ACT
is	I-ACT
confirmed	I-ACT
and	O
block	B-RSL
has	I-RSL
been	I-RSL
loaded	I-RSL
cidr	O
ip	O
24	O
host	O
uat8	O
deveu	O
sosiv	O
io	O
"
"	
volume	O
detached	O
:	O
kubernetes	O
io	O
host	O
path	O
on	O
node	O
uat35	O
deveu	O
sosiv	O
io	O
devicepath	O
"
"	
2021	O
1	O
24	O
Calico	O
CNI	O
SDN	O
IP	O
address	O
management	O
assigned	O
addresses	O
ipv4	O
ip	O
24	O
ipv6	O
container	O
handleid	O
container	O
network	O
interface0	O
"
"	
pod	B-ACT
could	I-ACT
not	I-ACT
reach	I-ACT
running	I-ACT
phase	I-ACT
namespace	O
podid	O
skipping	O
:	O
failed	B-ACT
to	I-ACT
start	I-ACT
container	I-ACT
command	I-ACT
for	O
etcdcleaner	O
with	O
the	B-ACT
container	I-ACT
does	I-ACT
not	I-ACT
run	I-ACT
properly	I-ACT
and	I-ACT
is	I-ACT
failing	I-ACT
continuously	I-ACT
.	O
kubernetes	B-ACT
will	I-ACT
delay	I-ACT
the	I-ACT
next	I-ACT
restart	I-ACT
of	I-ACT
the	I-ACT
container	I-ACT
:	O
back	O
off	O
2m40s	O
restarting	B-RSL
failed	I-RSL
container	I-ACT
etcdcleaner	O
pod	O
"
"	
started	B-ACT
kubernetes	I-ACT
transient	I-ACT
mount	I-ACT
for	I-ACT
var	I-ACT
lib	I-ACT
kubelet	O
pods	O
volumes	O
kubernetes	O
io	B-RSL
empty	I-RSL
dir	I-RSL
etcddata	O
"
"	
pod	B-ACT
could	I-ACT
not	I-ACT
reach	I-ACT
running	I-ACT
phase	I-ACT
namespace	O
podid	O
skipping	O
:	O
failed	B-ACT
to	I-ACT
start	I-ACT
container	I-ACT
command	I-ACT
for	O
rqlite	O
with	O
the	B-ACT
container	I-ACT
does	I-ACT
not	I-ACT
run	I-ACT
properly	I-ACT
and	I-ACT
is	I-ACT
failing	I-ACT
continuously	I-ACT
.	O
kubernetes	B-ACT
will	I-ACT
delay	I-ACT
the	I-ACT
next	I-ACT
restart	I-ACT
of	I-ACT
the	I-ACT
container	I-ACT
:	O
back	O
off	O
5m0s	O
restarting	B-RSL
failed	I-RSL
container	I-RSL
rqlite	I-RSL
pod	I-RSL
"
"	
kernel	O
ipv6	O
:	O
link	O
becomes	O
ready	O
"
"	
killing	O
container	O
with	O
30	O
second	O
grace	O
period	O
"
"	
2021	O
1	O
24	O
writing	O
block	O
in	O
order	O
to	O
claim	O
ips	O
block	O
ip	O
24	O
handle	O
container	O
network	O
interface0	O
host	O
uat43	O
deveu	O
sosiv	O
io	O
"
"	
2021	O
1	O
24	O
auto	B-RSL
assigning	I-RSL
ip	I-RSL
container	O
handleid	O
container	O
network	O
interface0	O
assignargs	O
IP	O
address	O
management	O
"
"	
2021	O
1	O
24	O
setting	B-ACT
the	I-ACT
host	I-ACT
side	O
virtual	O
ethernet	O
device	O
name	O
to	O
calid90402265bf	O
container	O
"
"	
2021	O
1	O
24	O
added	O
mac	O
interface	O
name	O
and	O
active	O
container	O
to	O
endpoint	O
container	O
endpoint	O
"
"	
2021	O
1	O
24	O
looking	O
up	O
existing	O
affinities	O
for	O
host	O
handle	O
container	O
network	O
interface0	O
host	O
uat8	O
deveu	O
sosiv	O
io	O
"
"	
2021	O
1	O
24	O
looking	O
up	O
existing	O
affinities	O
for	O
host	O
uat8	O
deveu	O
sosiv	O
io	O
"
"	
2021	O
1	O
24	O
attempting	O
to	O
assign	O
addresses	O
from	O
block	O
ip	O
24	O
handle	O
container	O
network	O
interface0	O
host	O
uat8	O
deveu	O
sosiv	O
io	O
"
"	
2021	O
1	O
24	O
wrote	O
updated	O
endpoint	O
to	O
datastore	O
container	O
"
"	
2021	O
1	O
24	O
creating	O
new	O
handle	O
:	O
container	O
network	O
interface0	O
"
"	
2021	O
1	O
24	O
populated	B-RSL
endpoint	I-RSL
container	O
endpoint	O
"
"	
kernel	O
ipv6	O
:	O
link	O
becomes	O
ready	O
"
"	
2021	O
1	O
24	O
auto	B-RSL
assigning	I-RSL
ip	I-RSL
container	O
handleid	O
container	O
network	O
interface0	O
assignargs	O
IP	O
address	O
management	O
"
"	
2021	O
1	O
24	O
affinity	B-ACT
is	I-ACT
confirmed	I-ACT
and	O
block	B-RSL
has	I-RSL
been	I-RSL
loaded	I-RSL
cidr	O
ip	O
24	O
host	O
uat8	O
deveu	O
sosiv	O
io	O
"
"	
2021	O
1	O
24	O
writing	O
block	O
in	O
order	O
to	O
claim	O
ips	O
block	O
ip	O
24	O
handle	O
container	O
network	O
interface0	O
host	O
uat8	O
deveu	O
sosiv	O
io	O
"
"	
container	O
status	O
from	O
runtime	B-ACT
service	I-ACT
failed	I-ACT
:	O
remote	B-ACT
procedure	I-ACT
call	I-ACT
failed	I-ACT
:	O
code	O
error	O
:	O
no	B-RSL
such	I-RSL
container	I-RSL
"
"	
2021	O
1	O
24	O
wrote	O
updated	O
endpoint	O
to	O
datastore	O
container	O
"
"	
2021	O
1	O
24	O
setting	B-ACT
the	I-ACT
host	I-ACT
side	O
virtual	O
ethernet	O
device	O
name	O
to	O
cali9234a5b8fc9	O
container	O
"
"	
kernel	O
ipv6	O
:	O
link	O
becomes	O
ready	O
"
"	
kernel	O
ipv6	O
:	O
link	O
becomes	O
ready	O
"
"	
2021	O
1	O
24	O
auto	O
assign	O
ipv4	O
ipv6	O
addrs	O
for	O
host	O
uat35	O
deveu	O
sosiv	O
io	O
"
"	
2021	O
1	O
24	O
trying	O
affinity	O
for	O
ip	O
24	O
